Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (M),Peak Radius(nm) (M),Peak Diameter(nm) (M),Peak Pd(nm) (M),Peak %Pd (M),Peak Pd Index (M),Peak Mw-R(kDa) (M),Peak %Intensity (M),Peak %Mass (M)
1,Meas 6,OK,2018-05-24,11:51:26,136604000,19.992,0.00956,512015,5940,100,0,512015,5940,20,5,1.00113,0.82569,0.206285,0.206052,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02159,3119,Aqueous,0.710393,4.70186E-07,4.4688,8.9376,0.354233,7.92681,0.0792681,111.814,1.00028,1.46162,15050.3,4115.18,-1,100%,5,5,0,No Offset,3,1,,,,,1,4.59116E-07,4.57655,9.15309,0.652061,14.2479,0.0203003,118.224,100,100
2,Meas 7,OK,2018-05-24,11:52:03,136604000,19.984,0.0049,697583,90800,100,0,697583,90800,20,5,1.00095,0.820821,0.248201,0.247968,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.0218,3119,Aqueous,0.703795,4.34658E-07,4.83407,9.66813,0.830895,17.1883,0.171883,134.38,1.00197,9.59024,13742.8,5980.9,-1,20%,5,1,4,No Offset,4,2,,,,,1,4.46937E-07,4.70126,9.40252,0.64263,13.6693,0.018685,125.9,95.2711,99.9613
2,Meas 7,OK,2018-05-24,11:52:03,136604000,19.984,0.0049,697583,90800,100,0,697583,90800,20,5,1.00095,0.820821,0.248201,0.247968,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.0218,3119,Aqueous,0.703795,4.34658E-07,4.83407,9.66813,0.830895,17.1883,0.171883,134.38,1.00197,9.59024,13742.8,5980.9,-1,20%,5,1,4,No Offset,4,2,,,,,2,8.87228E-09,236.824,473.648,22.1564,9.35565,0.00875283,1210210,4.72893,0.0386635
3,Meas 8,OK,2018-05-24,11:52:58,136604000,19.9976,0.000678,507537,3460,100,0,507537,3460,20,5,1.00112,0.830947,0.181875,0.181672,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02145,3119,Aqueous,0.728201,4.72332E-07,4.4485,8.897,0.332097,7.46536,0.0746536,110.629,1.0001,1.55632,15119.7,4009.59,-1,100%,5,5,0,No Offset,3,2,,,,,1,4.55048E-07,4.61746,9.23492,0.768318,16.6394,0.0276869,120.712,97.291,99.997
3,Meas 8,OK,2018-05-24,11:52:58,136604000,19.9976,0.000678,507537,3460,100,0,507537,3460,20,5,1.00112,0.830947,0.181875,0.181672,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02145,3119,Aqueous,0.728201,4.72332E-07,4.4485,8.897,0.332097,7.46536,0.0746536,110.629,1.0001,1.55632,15119.7,4009.59,-1,100%,5,5,0,No Offset,3,2,,,,,2,2.53185E-08,82.9893,165.979,0,0,0,104066,2.70904,0.00300155
4,Meas 9,OK,2018-05-24,11:53:35,136604000,19.9977,0.000122,506688,4910,100,0,506688,4910,20,5,1.00113,0.828771,0.181097,0.180891,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02145,3119,Aqueous,0.726351,4.74391E-07,4.42919,8.85839,0.358152,8.08617,0.0808617,109.509,0.999984,2.13015,15184.5,4194.46,-1,100%,5,5,0,No Offset,2,1,,,,,1,4.30832E-07,4.877,9.75401,1.24369,25.5011,0.0650305,137.189,100,100
5,Meas 10,OK,2018-05-24,11:54:12,136604000,19.9988,0.000684,499556,5290,100,0,499556,5290,20,5,1.00114,0.828244,0.193952,0.193732,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,1.02142,3119,Aqueous,0.722732,4.70428E-07,4.4665,8.93301,0.224867,5.03452,0.0503452,111.679,0.999987,1.83412,15060,3275.79,-1,100%,5,5,0,No Offset,3,1,,,,,1,4.49666E-07,4.67273,9.34546,0.638095,13.6557,0.0186479,124.12,100,100
6,25.1C,OK,2018-05-24,12:00:58,136604000,25.0515,0.0558,1211510,657000,100,0,1211510,657000,51,0.25,1.00094,0.839958,0.355586,0.355257,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.904876,3119,Aqueous,0,0.00156184,0.0015467,0.0030934,0,0,0,8.93205E-07,1,1E+07,1E+07,0,-1,0%,5,0,5,161464,0,0,,,,,,,,,,,,,,
7,Meas 12,OK,2018-05-24,12:02:22,136604000,25.2557,0.0521,1104310,782000,100,0,1104310,782000,51,0.25,1.0007,0.828356,0.311081,0.310852,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.900642,3119,Aqueous,0,0.00156184,0.00155486,0.00310972,0,0,0,9.04268E-07,1,1E+07,1E+07,0,-1,0%,4,0,4,134840,0,0,,,,,,,,,,,,,,
8,Meas 13,OK,2018-05-24,12:04:47,136604000,25.0361,0.00266,541054,51800,100,0,541054,51800,25,15,1.00094,0.840479,0.239582,0.239356,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.333,0.905197,3119,Aqueous,0.713309,4.94847E-07,4.86885,9.7377,0.960986,19.7374,0.197374,136.653,1.00085,2.67686,15430.1,7663.2,0.000707374,60%,5,3,2,103751,4,2,,,,,1,4.64364E-07,5.18846,10.3769,1.53377,29.5611,0.0873861,158.572,94.9899,99.9621
